,Unnamed: 0,Unnamed: 0.1,description,subtasks,rebuilded
435,435,435,"<Architect> Facing north, stack 4 green blocks on the right edge of the grid.
<Architect> Facing north, place 2 green blocks to the left of the bottom green block.
<Architect> Facing north, place 2 green blocks to the left of the 2nd highest green block.
<Architect> Facing north, place a green block on top of the leftmost green block, the highest one of the two.
<Architect> Facing north, skip one square to the left of the big green 'Y' and place 2 yellow blocks, from right to left, one block higher than the ground.
<Architect> Facing north, place 2 yellow blocks on top of each existing yellow block, then break the 2 middle yellow blocks.
<Architect> Facing north, skip one block to the left of the big yellow ""="" structure and place 3 purple blocks, from right to left, one level higher than the grid, finally, break the middle purple block.","0, 5, 5, 2 && 0, 6, 5, 2 && 0, 7, 5, 2 && 1, -2, 5, 5 && 1, 0, 5, 5 && 1, 2, 5, 6 && 1, 3, 5, 6 && 1, 7, 5, 2 && 2, 5, 5, 2 && 2, 6, 5, 2 && 2, 7, 5, 2 && 3, 2, 5, 6 && 3, 3, 5, 6 && 3, 5, 5, 2 && 3, 7, 5, 2","[(0, 5, 5, 2), (0, 6, 5, 2), (0, 7, 5, 2), (1, -2, 5, 5), (1, 0, 5, 5), (1, 2, 5, 6), (1, 3, 5, 6), (1, 7, 5, 2), (2, 5, 5, 2), (2, 6, 5, 2), (2, 7, 5, 2), (3, 2, 5, 6), (3, 3, 5, 6), (3, 5, 5, 2), (3, 7, 5, 2)]"
436,436,436,"<Architect> Facing north, stack 4 green blocks on the right edge of the grid.
<Architect> Facing north, place 2 green blocks to the left of the bottom green block.
<Architect> Facing north, place 2 green blocks to the left of the 2nd highest green block.
<Architect> Facing north, place a green block on top of the leftmost green block, the highest one of the two.
<Architect> Facing north, skip one square to the left of the big green 'Y' and place 2 yellow blocks, from right to left, one block higher than the ground.
<Architect> Facing north, place 2 yellow blocks on top of each existing yellow block, then break the 2 middle yellow blocks.
<Architect> Facing north, skip one block to the left of the big yellow ""="" structure and place 3 purple blocks, from right to left, one level higher than the grid, finally, break the middle purple block.
<Architect> Place a purple block between the two existing ones, but one level higher.","0, 5, 5, 2 && 0, 6, 5, 2 && 0, 7, 5, 2 && 1, -2, 5, 5 && 1, 0, 5, 5 && 1, 2, 5, 6 && 1, 3, 5, 6 && 1, 7, 5, 2 && 2, -1, 5, 5 && 2, 5, 5, 2 && 2, 6, 5, 2 && 2, 7, 5, 2 && 3, 2, 5, 6 && 3, 3, 5, 6 && 3, 5, 5, 2 && 3, 7, 5, 2","[(0, 5, 5, 2), (0, 6, 5, 2), (0, 7, 5, 2), (1, -2, 5, 5), (1, 0, 5, 5), (1, 2, 5, 6), (1, 3, 5, 6), (1, 7, 5, 2), (2, -1, 5, 5), (2, 5, 5, 2), (2, 6, 5, 2), (2, 7, 5, 2), (3, 2, 5, 6), (3, 3, 5, 6), (3, 5, 5, 2), (3, 7, 5, 2)]"
437,437,437,"<Architect> Facing north, stack 4 green blocks on the right edge of the grid.
<Architect> Facing north, place 2 green blocks to the left of the bottom green block.
<Architect> Facing north, place 2 green blocks to the left of the 2nd highest green block.
<Architect> Facing north, place a green block on top of the leftmost green block, the highest one of the two.
<Architect> Facing north, skip one square to the left of the big green 'Y' and place 2 yellow blocks, from right to left, one block higher than the ground.
<Architect> Facing north, place 2 yellow blocks on top of each existing yellow block, then break the 2 middle yellow blocks.
<Architect> Facing north, skip one block to the left of the big yellow ""="" structure and place 3 purple blocks, from right to left, one level higher than the grid, finally, break the middle purple block.
<Architect> Place a purple block between the two existing ones, but one level higher.
<Architect> Facing north, place a purple block on top of the topmost purple block, then place a purple block to the left and right of that one, finally, break the first block you placed.","0, 5, 5, 2 && 0, 6, 5, 2 && 0, 7, 5, 2 && 1, -2, 5, 5 && 1, 0, 5, 5 && 1, 2, 5, 6 && 1, 3, 5, 6 && 1, 7, 5, 2 && 2, -1, 5, 5 && 2, 5, 5, 2 && 2, 6, 5, 2 && 2, 7, 5, 2 && 3, -2, 5, 5 && 3, 0, 5, 5 && 3, 2, 5, 6 && 3, 3, 5, 6 && 3, 5, 5, 2 && 3, 7, 5, 2","[(0, 5, 5, 2), (0, 6, 5, 2), (0, 7, 5, 2), (1, -2, 5, 5), (1, 0, 5, 5), (1, 2, 5, 6), (1, 3, 5, 6), (1, 7, 5, 2), (2, -1, 5, 5), (2, 5, 5, 2), (2, 6, 5, 2), (2, 7, 5, 2), (3, -2, 5, 5), (3, 0, 5, 5), (3, 2, 5, 6), (3, 3, 5, 6), (3, 5, 5, 2), (3, 7, 5, 2)]"
438,438,438,"<Architect> Facing north, build a 4 blocks tall green tower on the right edge of the grid.","0, 5, 5, 2 && 1, 5, 5, 2 && 2, 5, 5, 2 && 3, 5, 5, 2","[(0, 5, 5, 2), (1, 5, 5, 2), (2, 5, 5, 2), (3, 5, 5, 2)]"
439,439,439,"<Architect> Facing north, build a 4 blocks tall green tower on the right edge of the grid.
<Architect> Facing north, place 2 green blocks to the left of the bottom green block.","0, 5, 5, 2 && 0, 6, 5, 2 && 0, 7, 5, 2 && 1, 7, 5, 2 && 2, 7, 5, 2 && 3, 7, 5, 2","[(0, 5, 5, 2), (0, 6, 5, 2), (0, 7, 5, 2), (1, 7, 5, 2), (2, 7, 5, 2), (3, 7, 5, 2)]"
440,440,440,"<Architect> Facing north, stack 4 green blocks on the right edge of the grid.","0, 5, 5, 2 && 1, 5, 5, 2 && 2, 5, 5, 2 && 3, 5, 5, 2","[(0, 5, 5, 2), (1, 5, 5, 2), (2, 5, 5, 2), (3, 5, 5, 2)]"
441,441,441,"<Architect> Facing north, stack 4 green blocks on the right edge of the grid.
<Architect> horizontally left to the bottom green block facing north place 3 green blocks","0, 5, 5, 2 && 0, 6, 5, 2 && 0, 7, 5, 2 && 0, 8, 5, 2 && 1, 8, 5, 2 && 2, 8, 5, 2 && 3, 8, 5, 2","[(0, 5, 5, 2), (0, 6, 5, 2), (0, 7, 5, 2), (0, 8, 5, 2), (1, 8, 5, 2), (2, 8, 5, 2), (3, 8, 5, 2)]"
442,442,442,"<Architect> Facing north, stack 4 green blocks on the right edge of the grid.
<Architect> horizontally left to the bottom green block facing north place 3 green blocks
<Architect> Facing North, Build a Green block at left side of the second Green block from Top.","0, 5, 5, 2 && 0, 6, 5, 2 && 0, 7, 5, 2 && 0, 8, 5, 2 && 1, 8, 5, 2 && 2, 7, 5, 2 && 2, 8, 5, 2 && 3, 8, 5, 2","[(0, 5, 5, 2), (0, 6, 5, 2), (0, 7, 5, 2), (0, 8, 5, 2), (1, 8, 5, 2), (2, 7, 5, 2), (2, 8, 5, 2), (3, 8, 5, 2)]"
443,443,443,"<Architect> Facing north, stack 4 green blocks on the right edge of the grid.
<Architect> horizontally left to the bottom green block facing north place 3 green blocks
<Architect> Facing North, Build a Green block at left side of the second Green block from Top.
<Architect> Facing North, Build 2 green blocks (one on another) at left side of the green block at top side right to left direction.","0, 5, 5, 2 && 0, 6, 5, 2 && 0, 7, 5, 2 && 0, 8, 5, 2 && 1, 8, 5, 2 && 2, 7, 5, 2 && 2, 8, 5, 2 && 3, 8, 5, 2","[(0, 5, 5, 2), (0, 6, 5, 2), (0, 7, 5, 2), (0, 8, 5, 2), (1, 8, 5, 2), (2, 7, 5, 2), (2, 8, 5, 2), (3, 8, 5, 2)]"
444,444,444,"<Architect> Facing north, stack 4 green blocks at the right edge of the grid.","0, 5, 5, 2 && 1, 5, 5, 2 && 2, 5, 5, 2 && 3, 5, 5, 2","[(0, 5, 5, 2), (1, 5, 5, 2), (2, 5, 5, 2), (3, 5, 5, 2)]"
445,445,445,"<Architect> Facing north, stack 4 green blocks at the right edge of the grid.
<Architect> Facing north, place 2 green blocks to the left of the bottom green block.","0, 5, 5, 2 && 0, 6, 5, 2 && 0, 7, 5, 2 && 1, 7, 5, 2 && 2, 7, 5, 2 && 3, 7, 5, 2","[(0, 5, 5, 2), (0, 6, 5, 2), (0, 7, 5, 2), (1, 7, 5, 2), (2, 7, 5, 2), (3, 7, 5, 2)]"
446,446,446,"<Architect> Facing north, stack 4 green blocks at the right edge of the grid.
<Architect> Facing north, place 2 green blocks to the left of the bottom green block.
<Architect> Facing North, Build 2 green block at the left side of 2nd top green block by side by side.","0, 5, 5, 2 && 0, 6, 5, 2 && 0, 7, 5, 2 && 1, 7, 5, 2 && 2, 5, 5, 2 && 2, 6, 5, 2 && 2, 7, 5, 2 && 3, 7, 5, 2","[(0, 5, 5, 2), (0, 6, 5, 2), (0, 7, 5, 2), (1, 7, 5, 2), (2, 5, 5, 2), (2, 6, 5, 2), (2, 7, 5, 2), (3, 7, 5, 2)]"
447,447,447,"<Architect> Facing north, stack 4 green blocks at the right edge of the grid.
<Architect> Facing north, place 2 green blocks to the left of the bottom green block.
<Architect> Facing North, Build 2 green block at the left side of 2nd top green block by side by side.
<Architect> Facing North, Build a green block at top of the left top most green block.","0, 5, 5, 2 && 0, 6, 5, 2 && 0, 7, 5, 2 && 1, 7, 5, 2 && 2, 5, 5, 2 && 2, 6, 5, 2 && 2, 7, 5, 2 && 3, 5, 5, 2 && 3, 7, 5, 2","[(0, 5, 5, 2), (0, 6, 5, 2), (0, 7, 5, 2), (1, 7, 5, 2), (2, 5, 5, 2), (2, 6, 5, 2), (2, 7, 5, 2), (3, 5, 5, 2), (3, 7, 5, 2)]"
448,448,448,"<Architect> Facing north, build a 4 blocks tall green tower on the right edge of the grid.","0, 5, 5, 2 && 1, 5, 5, 2 && 2, 5, 5, 2 && 3, 5, 5, 2","[(0, 5, 5, 2), (1, 5, 5, 2), (2, 5, 5, 2), (3, 5, 5, 2)]"
449,449,449,"<Architect> Facing north, build a 4 blocks tall green tower on the right edge of the grid.
<Architect> Facing north, place two blocks to the left of the bottom green block.","0, 5, 5, 2 && 0, 6, 5, 2 && 0, 7, 5, 2 && 1, 7, 5, 2 && 2, 7, 5, 2 && 3, 7, 5, 2","[(0, 5, 5, 2), (0, 6, 5, 2), (0, 7, 5, 2), (1, 7, 5, 2), (2, 7, 5, 2), (3, 7, 5, 2)]"
450,450,450,"<Architect> Facing north, build a 4 blocks tall green tower on the right edge of the grid.
<Architect> Facing north, place two blocks to the left of the bottom green block.
<Architect> Facing north, place two blocks to the left of the second green block from the top.","0, 5, 5, 2 && 0, 6, 5, 2 && 0, 7, 5, 2 && 1, 7, 5, 2 && 2, 5, 5, 2 && 2, 6, 5, 2 && 2, 7, 5, 2 && 3, 7, 5, 2","[(0, 5, 5, 2), (0, 6, 5, 2), (0, 7, 5, 2), (1, 7, 5, 2), (2, 5, 5, 2), (2, 6, 5, 2), (2, 7, 5, 2), (3, 7, 5, 2)]"
451,451,451,"<Architect> Facing north, build a 4 blocks tall green tower on the right edge of the grid.
<Architect> Facing north, place two blocks to the left of the bottom green block.
<Architect> Facing north, place two blocks to the left of the second green block from the top.
<Architect> Facing north, place a green block on top of the leftmost green block (the top one).","0, 5, 5, 2 && 0, 6, 5, 2 && 0, 7, 5, 2 && 1, 7, 5, 2 && 2, 5, 5, 2 && 2, 6, 5, 2 && 2, 7, 5, 2 && 3, 5, 5, 2 && 3, 7, 5, 2","[(0, 5, 5, 2), (0, 6, 5, 2), (0, 7, 5, 2), (1, 7, 5, 2), (2, 5, 5, 2), (2, 6, 5, 2), (2, 7, 5, 2), (3, 5, 5, 2), (3, 7, 5, 2)]"
452,452,452,"<Architect> Facing north, build a 4 blocks tall green tower on the right edge of the grid.
<Architect> Facing north, place two blocks to the left of the bottom green block.
<Architect> Facing north, place two blocks to the left of the second green block from the top.
<Architect> Facing north, place a green block on top of the leftmost green block (the top one).
<Architect> Facing north, skip one square to the left of the big ""Y"" and place two yellow blocks from right to left one block higher than the grid.","0, 5, 5, 2 && 0, 6, 5, 2 && 0, 7, 5, 2 && 1, 2, 5, 6 && 1, 3, 5, 6 && 1, 7, 5, 2 && 2, 5, 5, 2 && 2, 6, 5, 2 && 2, 7, 5, 2 && 3, 5, 5, 2 && 3, 7, 5, 2","[(0, 5, 5, 2), (0, 6, 5, 2), (0, 7, 5, 2), (1, 2, 5, 6), (1, 3, 5, 6), (1, 7, 5, 2), (2, 5, 5, 2), (2, 6, 5, 2), (2, 7, 5, 2), (3, 5, 5, 2), (3, 7, 5, 2)]"
453,453,453,"<Architect> Facing north, build a 4 blocks tall green tower on the right edge of the grid.
<Architect> Facing north, place two blocks to the left of the bottom green block.
<Architect> Facing north, place two blocks to the left of the second green block from the top.
<Architect> Facing north, place a green block on top of the leftmost green block (the top one).
<Architect> Facing north, skip one square to the left of the big ""Y"" and place two yellow blocks from right to left one block higher than the grid.
<Architect> Facing north, place two yellow blocks one block higher than the existing yellow blocks (so that there's a gap between the four blocks.","0, 5, 5, 2 && 0, 6, 5, 2 && 0, 7, 5, 2 && 1, 2, 5, 6 && 1, 3, 5, 6 && 1, 7, 5, 2 && 2, 5, 5, 2 && 2, 6, 5, 2 && 2, 7, 5, 2 && 3, 2, 5, 6 && 3, 3, 5, 6 && 3, 5, 5, 2 && 3, 7, 5, 2","[(0, 5, 5, 2), (0, 6, 5, 2), (0, 7, 5, 2), (1, 2, 5, 6), (1, 3, 5, 6), (1, 7, 5, 2), (2, 5, 5, 2), (2, 6, 5, 2), (2, 7, 5, 2), (3, 2, 5, 6), (3, 3, 5, 6), (3, 5, 5, 2), (3, 7, 5, 2)]"
454,454,454,"<Architect> Facing north, build a 4 blocks tall green tower on the right edge of the grid.
<Architect> Facing north, place two blocks to the left of the bottom green block.
<Architect> Facing north, place two blocks to the left of the second green block from the top.
<Architect> Facing north, place a green block on top of the leftmost green block (the top one).
<Architect> Facing north, skip one square to the left of the big ""Y"" and place two yellow blocks from right to left one block higher than the grid.
<Architect> Facing north, place two yellow blocks one block higher than the existing yellow blocks (so that there's a gap between the four blocks.
<Architect> Facing north, skip one block to the left of the yellow structure and place 3 purple blocks one block higher from the grid, from right to left.","0, 5, 5, 2 && 0, 6, 5, 2 && 0, 7, 5, 2 && 1, -2, 5, 5 && 1, -1, 5, 5 && 1, 0, 5, 5 && 1, 2, 5, 6 && 1, 3, 5, 6 && 1, 7, 5, 2 && 2, 5, 5, 2 && 2, 6, 5, 2 && 2, 7, 5, 2 && 3, 2, 5, 6 && 3, 3, 5, 6 && 3, 5, 5, 2 && 3, 7, 5, 2","[(0, 5, 5, 2), (0, 6, 5, 2), (0, 7, 5, 2), (1, -2, 5, 5), (1, -1, 5, 5), (1, 0, 5, 5), (1, 2, 5, 6), (1, 3, 5, 6), (1, 7, 5, 2), (2, 5, 5, 2), (2, 6, 5, 2), (2, 7, 5, 2), (3, 2, 5, 6), (3, 3, 5, 6), (3, 5, 5, 2), (3, 7, 5, 2)]"
455,455,455,"<Architect> Facing north, build a 4 blocks tall green tower on the right edge of the grid.
<Architect> Facing north, place two blocks to the left of the bottom green block.
<Architect> Facing north, place two blocks to the left of the second green block from the top.
<Architect> Facing north, place a green block on top of the leftmost green block (the top one).
<Architect> Facing north, skip one square to the left of the big ""Y"" and place two yellow blocks from right to left one block higher than the grid.
<Architect> Facing north, place two yellow blocks one block higher than the existing yellow blocks (so that there's a gap between the four blocks.
<Architect> Facing north, skip one block to the left of the yellow structure and place 3 purple blocks one block higher from the grid, from right to left.
<Architect> Facing north, place a purple block on the MIDDLE of the purple line, then break the block below the one you just placed.","0, 5, 5, 2 && 0, 6, 5, 2 && 0, 7, 5, 2 && 1, -2, 5, 5 && 1, 0, 5, 5 && 1, 2, 5, 6 && 1, 3, 5, 6 && 1, 7, 5, 2 && 2, -1, 5, 5 && 2, 5, 5, 2 && 2, 6, 5, 2 && 2, 7, 5, 2 && 3, 2, 5, 6 && 3, 3, 5, 6 && 3, 5, 5, 2 && 3, 7, 5, 2","[(0, 5, 5, 2), (0, 6, 5, 2), (0, 7, 5, 2), (1, -2, 5, 5), (1, 0, 5, 5), (1, 2, 5, 6), (1, 3, 5, 6), (1, 7, 5, 2), (2, -1, 5, 5), (2, 5, 5, 2), (2, 6, 5, 2), (2, 7, 5, 2), (3, 2, 5, 6), (3, 3, 5, 6), (3, 5, 5, 2), (3, 7, 5, 2)]"
456,456,456,"<Architect> Facing north, build a 4 blocks tall green tower on the right edge of the grid.
<Architect> Facing north, place two blocks to the left of the bottom green block.
<Architect> Facing north, place two blocks to the left of the second green block from the top.
<Architect> Facing north, place a green block on top of the leftmost green block (the top one).
<Architect> Facing north, skip one square to the left of the big ""Y"" and place two yellow blocks from right to left one block higher than the grid.
<Architect> Facing north, place two yellow blocks one block higher than the existing yellow blocks (so that there's a gap between the four blocks.
<Architect> Facing north, skip one block to the left of the yellow structure and place 3 purple blocks one block higher from the grid, from right to left.
<Architect> Facing north, place a purple block on the MIDDLE of the purple line, then break the block below the one you just placed.
<Architect> Facing north, place a purple block on top of the top purple block, then place a purple block to the left and right of that one, then break the first block you placed.","0, 5, 5, 2 && 0, 6, 5, 2 && 0, 7, 5, 2 && 1, -2, 5, 5 && 1, 0, 5, 5 && 1, 2, 5, 6 && 1, 3, 5, 6 && 1, 7, 5, 2 && 2, -1, 5, 5 && 2, 5, 5, 2 && 2, 6, 5, 2 && 2, 7, 5, 2 && 3, -2, 5, 5 && 3, 0, 5, 5 && 3, 2, 5, 6 && 3, 3, 5, 6 && 3, 5, 5, 2 && 3, 7, 5, 2","[(0, 5, 5, 2), (0, 6, 5, 2), (0, 7, 5, 2), (1, -2, 5, 5), (1, 0, 5, 5), (1, 2, 5, 6), (1, 3, 5, 6), (1, 7, 5, 2), (2, -1, 5, 5), (2, 5, 5, 2), (2, 6, 5, 2), (2, 7, 5, 2), (3, -2, 5, 5), (3, 0, 5, 5), (3, 2, 5, 6), (3, 3, 5, 6), (3, 5, 5, 2), (3, 7, 5, 2)]"
457,457,457,"<Architect> Starting from the right side of the grid, build a row of three green blocks. On top of the first block you placed, add three more green blocks on top of each other.","0, 5, 5, 2 && 0, 6, 5, 2 && 0, 7, 5, 2 && 1, 7, 5, 2 && 2, 7, 5, 2 && 3, 7, 5, 2","[(0, 5, 5, 2), (0, 6, 5, 2), (0, 7, 5, 2), (1, 7, 5, 2), (2, 7, 5, 2), (3, 7, 5, 2)]"
458,458,458,"<Architect> Starting from the right side of the grid, build a row of three green blocks. On top of the first block you placed, add three more green blocks on top of each other.
<Architect> Facing north, place 2 green blocks to the left of the second green block from the top.","0, 5, 5, 2 && 0, 6, 5, 2 && 0, 7, 5, 2 && 1, 7, 5, 2 && 2, 5, 5, 2 && 2, 6, 5, 2 && 2, 7, 5, 2 && 3, 7, 5, 2","[(0, 5, 5, 2), (0, 6, 5, 2), (0, 7, 5, 2), (1, 7, 5, 2), (2, 5, 5, 2), (2, 6, 5, 2), (2, 7, 5, 2), (3, 7, 5, 2)]"
459,459,459,"<Architect> Facing north, build a tower of 5 red blocks. Destroy the 2nd and 4th blocks","0, 5, 5, 3 && 2, 5, 5, 3 && 4, 5, 5, 3","[(0, 5, 5, 3), (2, 5, 5, 3), (4, 5, 5, 3)]"
